itemset,rule,hypothesis,conclusion,frequency,confidence,lift,interest,rule ID
"[296, 589, 2571]","[589, 2571]-->[296]","[589, 2571]",[296],0.14,0.736842105263158,2.1671826625387,-0.2,875
"[356, 589, 1196]","[589, 1196]-->[356]","[589, 1196]",[356],0.1,0.5263157894736842,1.2836970474967908,-0.30999999999999994,876
"[260, 296, 1198]","[296, 1198]-->[260]","[296, 1198]",[260],0.12,0.857142857142857,2.3166023166023164,-0.25,877
"[318, 356, 1196]","[356, 1196]-->[318]","[356, 1196]",[318],0.1,0.5555555555555556,1.182033096926714,-0.37,878
"[318, 527, 1193]","[527, 1193]-->[318]","[527, 1193]",[318],0.1,0.9090909090909092,1.9342359767891686,-0.37,879
"[318, 527, 1193]","[1193]-->[318, 527]",[1193],"[318, 527]",0.1,0.5263157894736842,2.506265664160401,-0.10999999999999999,880
"[296, 593, 1198]","[593, 1198]-->[296]","[593, 1198]",[296],0.1,0.8333333333333334,2.4509803921568625,-0.24000000000000002,881
"[1221, 2028, 2571]","[2028, 2571]-->[1221]","[2028, 2571]",[1221],0.11,0.5499999999999999,2.894736842105263,-0.08,882
"[1210, 1221, 1291]","[1221, 1291]-->[1210]","[1221, 1291]",[1210],0.1,1.0,3.125,-0.22,883
"[1210, 1221, 1291]","[1221]-->[1210, 1291]",[1221],"[1210, 1291]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,884
"[1210, 1221, 1291]","[1291]-->[1210, 1221]",[1291],"[1210, 1221]",0.1,0.5263157894736842,3.759398496240601,-0.04000000000000001,885
"[260, 2571, 7153]","[2571, 7153]-->[260]","[2571, 7153]",[260],0.1,0.7692307692307693,2.079002079002079,-0.27,886
"[260, 1193, 1196]","[1193, 1196]-->[260]","[1193, 1196]",[260],0.1,1.0,2.7027027027027026,-0.27,887
"[260, 1193, 1196]","[1193]-->[260, 1196]",[1193],"[260, 1196]",0.1,0.5263157894736842,1.6977928692699489,-0.21,888
"[589, 1221, 2571]","[1221, 2571]-->[589]","[1221, 2571]",[589],0.12,0.75,2.586206896551724,-0.16999999999999998,889
"[589, 1221, 2571]","[1221]-->[589, 2571]",[1221],"[589, 2571]",0.12,0.631578947368421,3.3240997229916895,-0.07,890
"[2571, 4993, 7153]","[4993, 7153]-->[2571]","[4993, 7153]",[2571],0.12,0.631578947368421,1.7069701280227596,-0.25,891
"[2571, 4993, 7153]","[4993]-->[2571, 7153]",[4993],"[2571, 7153]",0.12,0.5217391304347826,4.013377926421405,-0.010000000000000009,892
"[2571, 4993, 7153]","[7153]-->[2571, 4993]",[7153],"[2571, 4993]",0.12,0.5714285714285714,4.081632653061224,-0.020000000000000018,893
"[1036, 1198, 1291]","[1198, 1291]-->[1036]","[1198, 1291]",[1036],0.1,0.5882352941176471,3.2679738562091507,-0.07999999999999999,894
"[1036, 1198, 1291]","[1291]-->[1036, 1198]",[1291],"[1036, 1198]",0.1,0.5263157894736842,4.048582995951417,-0.03,895
"[318, 2028, 2571]","[2028, 2571]-->[318]","[2028, 2571]",[318],0.1,0.5,1.0638297872340425,-0.37,896
"[589, 2028, 2571]","[2028, 2571]-->[589]","[2028, 2571]",[589],0.11,0.5499999999999999,1.8965517241379308,-0.18,897
"[296, 593, 858]","[593, 858]-->[296]","[593, 858]",[296],0.1,0.7142857142857143,2.100840336134454,-0.24000000000000002,898
"[858, 1210, 1291]","[1210, 1291]-->[858]","[1210, 1291]",[858],0.11,0.7333333333333334,2.8205128205128207,-0.15000000000000002,899
"[858, 1210, 1291]","[1291]-->[858, 1210]",[1291],"[858, 1210]",0.11,0.5789473684210527,3.2163742690058483,-0.06999999999999999,900
"[50, 110, 589]","[110, 589]-->[50]","[110, 589]",[50],0.1,0.6666666666666667,2.298850574712644,-0.18999999999999997,901
"[50, 296, 356]","[296, 356]-->[50]","[296, 356]",[50],0.11,0.6111111111111112,2.1072796934865905,-0.18,902
"[260, 858, 2028]","[858, 2028]-->[260]","[858, 2028]",[260],0.11,0.7857142857142857,2.1235521235521237,-0.26,903
"[260, 1210, 1221]","[1210, 1221]-->[260]","[1210, 1221]",[260],0.14,1.0,2.7027027027027026,-0.22999999999999998,904
"[260, 1210, 1221]","[1221]-->[260, 1210]",[1221],"[260, 1210]",0.14,0.736842105263158,2.7290448343079925,-0.13,905
"[260, 296, 593]","[296, 593]-->[260]","[296, 593]",[260],0.11,0.5499999999999999,1.4864864864864864,-0.26,906
"[110, 318, 2571]","[318, 2571]-->[110]","[318, 2571]",[110],0.1,0.5555555555555556,1.984126984126984,-0.18000000000000002,907
"[318, 4993, 7153]","[4993, 7153]-->[318]","[4993, 7153]",[318],0.11,0.5789473684210527,1.2318029115341547,-0.36,908
"[318, 4993, 7153]","[7153]-->[318, 4993]",[7153],"[318, 4993]",0.11,0.5238095238095238,4.761904761904762,0.0,909
"[50, 589, 1210]","[589, 1210]-->[50]","[589, 1210]",[50],0.11,0.6470588235294117,2.231237322515213,-0.18,910
"[296, 589, 593]","[589, 593]-->[296]","[589, 593]",[296],0.11,0.7333333333333334,2.156862745098039,-0.23000000000000004,911
"[50, 589, 2571]","[589, 2571]-->[50]","[589, 2571]",[50],0.11,0.5789473684210527,1.9963702359346644,-0.18,912
"[593, 858, 1221]","[858, 1221]-->[593]","[858, 1221]",[593],0.12,0.6666666666666666,1.8518518518518519,-0.24,913
"[593, 858, 1221]","[1221]-->[593, 858]",[1221],"[593, 858]",0.12,0.631578947368421,4.511278195488721,-0.020000000000000018,914
"[50, 296, 589]","[296, 589]-->[50]","[296, 589]",[50],0.12,0.6666666666666666,2.2988505747126435,-0.16999999999999998,915
"[50, 589, 593]","[589, 593]-->[50]","[589, 593]",[50],0.1,0.6666666666666667,2.298850574712644,-0.18999999999999997,916
"[858, 1221, 2858]","[1221, 2858]-->[858]","[1221, 2858]",[858],0.1,1.0,3.846153846153846,-0.16,917
"[858, 1221, 2858]","[1221]-->[858, 2858]",[1221],"[858, 2858]",0.1,0.5263157894736842,4.048582995951417,-0.03,918
"[1198, 1221, 2571]","[1221, 2571]-->[1198]","[1221, 2571]",[1198],0.1,0.625,2.0833333333333335,-0.19999999999999998,919
"[1198, 1221, 2571]","[1221]-->[1198, 2571]",[1221],"[1198, 2571]",0.1,0.5263157894736842,2.3923444976076556,-0.12,920
"[296, 2028, 2571]","[2028, 2571]-->[296]","[2028, 2571]",[296],0.12,0.6,1.764705882352941,-0.22000000000000003,921
"[296, 593, 2571]","[593, 2571]-->[296]","[593, 2571]",[296],0.13,0.7647058823529411,2.2491349480968856,-0.21000000000000002,922
"[318, 58559, 79132]","[58559, 79132]-->[318]","[58559, 79132]",[318],0.11,0.7857142857142857,1.6717325227963526,-0.36,923
"[318, 58559, 79132]","[58559]-->[318, 79132]",[58559],"[318, 79132]",0.11,0.5238095238095238,4.029304029304029,-0.020000000000000004,924
"[318, 58559, 79132]","[79132]-->[318, 58559]",[79132],"[318, 58559]",0.11,0.6111111111111112,4.365079365079365,-0.030000000000000013,925
"[110, 296, 593]","[296, 593]-->[110]","[296, 593]",[110],0.11,0.5499999999999999,1.964285714285714,-0.17000000000000004,926
"[296, 1210, 1221]","[1210, 1221]-->[296]","[1210, 1221]",[296],0.11,0.7857142857142857,2.310924369747899,-0.23000000000000004,927
"[296, 1210, 1221]","[1221]-->[296, 1210]",[1221],"[296, 1210]",0.11,0.5789473684210527,3.859649122807018,-0.039999999999999994,928
"[858, 1196, 1221]","[1196, 1221]-->[858]","[1196, 1221]",[858],0.13,0.9285714285714285,3.571428571428571,-0.13,929
"[858, 1196, 1221]","[1221]-->[858, 1196]",[1221],"[858, 1196]",0.13,0.6842105263157895,4.276315789473684,-0.03,930
"[2571, 4993, 5952]","[4993, 5952]-->[2571]","[4993, 5952]",[2571],0.1,0.5882352941176471,1.589825119236884,-0.27,931
"[2571, 4993, 5952]","[5952]-->[2571, 4993]",[5952],"[2571, 4993]",0.1,0.5555555555555556,3.968253968253968,-0.04000000000000001,932
"[356, 2571, 2762]","[2571, 2762]-->[356]","[2571, 2762]",[356],0.1,0.7142857142857143,1.7421602787456447,-0.30999999999999994,933
"[356, 2571, 2762]","[2762]-->[356, 2571]",[2762],"[356, 2571]",0.1,0.5555555555555556,2.6455026455026456,-0.10999999999999999,934
"[50, 858, 1210]","[858, 1210]-->[50]","[858, 1210]",[50],0.11,0.6111111111111112,2.1072796934865905,-0.18,935
"[260, 1036, 1198]","[1036, 1198]-->[260]","[1036, 1198]",[260],0.1,0.7692307692307693,2.079002079002079,-0.27,936
"[260, 1036, 1198]","[1036]-->[260, 1198]",[1036],"[260, 1198]",0.1,0.5555555555555556,2.4154589371980677,-0.13,937
"[260, 1198, 7153]","[1198, 7153]-->[260]","[1198, 7153]",[260],0.1,0.9090909090909092,2.4570024570024573,-0.27,938
"[4226, 4993, 7153]","[4993, 7153]-->[4226]","[4993, 7153]",[4226],0.1,0.5263157894736842,2.631578947368421,-0.1,939
"[527, 858, 1221]","[858, 1221]-->[527]","[858, 1221]",[527],0.1,0.5555555555555556,1.9157088122605366,-0.18999999999999997,940
"[527, 858, 1221]","[1221]-->[527, 858]",[1221],"[527, 858]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,941
"[589, 1198, 1221]","[1198, 1221]-->[589]","[1198, 1221]",[589],0.1,0.9090909090909092,3.1347962382445145,-0.18999999999999997,942
"[589, 1198, 1221]","[1221]-->[589, 1198]",[1221],"[589, 1198]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,943
"[296, 1221, 2571]","[1221, 2571]-->[296]","[1221, 2571]",[296],0.12,0.75,2.205882352941176,-0.22000000000000003,944
"[296, 1221, 2571]","[1221]-->[296, 2571]",[1221],"[296, 2571]",0.12,0.631578947368421,3.3240997229916895,-0.07,945
"[296, 593, 2028]","[593, 2028]-->[296]","[593, 2028]",[296],0.1,0.625,1.838235294117647,-0.24000000000000002,946
"[1198, 1210, 4993]","[1210, 4993]-->[1198]","[1210, 4993]",[1198],0.1,0.7692307692307693,2.5641025641025643,-0.19999999999999998,947
"[296, 356, 590]","[356, 590]-->[296]","[356, 590]",[296],0.1,0.5555555555555556,1.6339869281045751,-0.24000000000000002,948
"[1198, 1291, 4993]","[1291, 4993]-->[1198]","[1291, 4993]",[1198],0.1,1.0,3.3333333333333335,-0.19999999999999998,949
"[1198, 1291, 4993]","[1291]-->[1198, 4993]",[1291],"[1198, 4993]",0.1,0.5263157894736842,4.048582995951417,-0.03,950
"[110, 858, 2571]","[858, 2571]-->[110]","[858, 2571]",[110],0.1,0.5555555555555556,1.984126984126984,-0.18000000000000002,951
"[260, 589, 593]","[589, 593]-->[260]","[589, 593]",[260],0.1,0.6666666666666667,1.801801801801802,-0.27,952
"[593, 858, 2028]","[858, 2028]-->[593]","[858, 2028]",[593],0.1,0.7142857142857143,1.9841269841269842,-0.26,953
"[50, 296, 858]","[296, 858]-->[50]","[296, 858]",[50],0.1,0.5882352941176471,2.028397565922921,-0.18999999999999997,954
"[2571, 5952, 7153]","[5952, 7153]-->[2571]","[5952, 7153]",[2571],0.1,0.6666666666666667,1.801801801801802,-0.27,955
"[2571, 5952, 7153]","[5952]-->[2571, 7153]",[5952],"[2571, 7153]",0.1,0.5555555555555556,4.273504273504273,-0.03,956
"[260, 858, 1221]","[858, 1221]-->[260]","[858, 1221]",[260],0.15,0.8333333333333334,2.2522522522522523,-0.22,957
"[260, 858, 1221]","[858]-->[260, 1221]",[858],"[260, 1221]",0.15,0.5769230769230769,3.6057692307692304,-0.010000000000000009,958
"[260, 858, 1221]","[1221]-->[260, 858]",[1221],"[260, 858]",0.15,0.7894736842105263,4.385964912280702,-0.03,959
"[1196, 1291, 4993]","[1291, 4993]-->[1196]","[1291, 4993]",[1196],0.1,1.0,2.941176470588235,-0.24000000000000002,960
"[1196, 1291, 4993]","[1291]-->[1196, 4993]",[1291],"[1196, 4993]",0.1,0.5263157894736842,3.759398496240601,-0.04000000000000001,961
"[50, 1221, 2571]","[1221, 2571]-->[50]","[1221, 2571]",[50],0.1,0.625,2.1551724137931036,-0.18999999999999997,962
"[50, 1221, 2571]","[1221]-->[50, 2571]",[1221],"[50, 2571]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,963
"[1196, 2571, 7153]","[2571, 7153]-->[1196]","[2571, 7153]",[1196],0.11,0.8461538461538461,2.4886877828054295,-0.23000000000000004,964
"[1196, 2571, 7153]","[7153]-->[1196, 2571]",[7153],"[1196, 2571]",0.11,0.5238095238095238,2.182539682539683,-0.13,965
"[589, 1210, 1221]","[1210, 1221]-->[589]","[1210, 1221]",[589],0.12,0.857142857142857,2.9556650246305414,-0.16999999999999998,966
"[589, 1210, 1221]","[1221]-->[589, 1210]",[1221],"[589, 1210]",0.12,0.631578947368421,3.7151702786377703,-0.05000000000000002,967
"[260, 589, 1291]","[589, 1291]-->[260]","[589, 1291]",[260],0.11,0.8461538461538461,2.286902286902287,-0.26,968
"[260, 589, 1291]","[1291]-->[260, 589]",[1291],"[260, 589]",0.11,0.5789473684210527,3.2163742690058483,-0.06999999999999999,969
"[318, 7153, 58559]","[7153, 58559]-->[318]","[7153, 58559]",[318],0.1,0.7142857142857143,1.5197568389057752,-0.37,970
"[50, 260, 589]","[260, 589]-->[50]","[260, 589]",[50],0.1,0.5555555555555556,1.9157088122605366,-0.18999999999999997,971
"[589, 1036, 1196]","[1036, 1196]-->[589]","[1036, 1196]",[589],0.1,0.7692307692307693,2.6525198938992047,-0.18999999999999997,972
"[589, 1036, 1196]","[1036]-->[589, 1196]",[1036],"[589, 1196]",0.1,0.5555555555555556,2.9239766081871346,-0.09,973
"[589, 2571, 2762]","[2571, 2762]-->[589]","[2571, 2762]",[589],0.11,0.7857142857142857,2.70935960591133,-0.18,974
"[589, 2571, 2762]","[2762]-->[589, 2571]",[2762],"[589, 2571]",0.11,0.6111111111111112,3.2163742690058483,-0.08,975
"[296, 589, 1221]","[589, 1221]-->[296]","[589, 1221]",[296],0.1,0.7142857142857143,2.100840336134454,-0.24000000000000002,976
"[296, 589, 1221]","[1221]-->[296, 589]",[1221],"[296, 589]",0.1,0.5263157894736842,2.9239766081871346,-0.07999999999999999,977
"[50, 858, 2571]","[858, 2571]-->[50]","[858, 2571]",[50],0.1,0.5555555555555556,1.9157088122605366,-0.18999999999999997,978
"[260, 593, 1221]","[593, 1221]-->[260]","[593, 1221]",[260],0.1,0.8333333333333334,2.2522522522522523,-0.27,979
"[260, 593, 1221]","[1221]-->[260, 593]",[1221],"[260, 593]",0.1,0.5263157894736842,2.9239766081871346,-0.07999999999999999,980
"[1210, 1221, 2571]","[1221, 2571]-->[1210]","[1221, 2571]",[1210],0.13,0.8125,2.5390625,-0.19,981
"[1210, 1221, 2571]","[1221]-->[1210, 2571]",[1221],"[1210, 2571]",0.13,0.6842105263157895,2.736842105263158,-0.12,982
"[318, 2571, 79132]","[2571, 79132]-->[318]","[2571, 79132]",[318],0.1,0.7692307692307693,1.6366612111292964,-0.37,983
"[318, 2571, 79132]","[79132]-->[318, 2571]",[79132],"[318, 2571]",0.1,0.5555555555555556,3.08641975308642,-0.07999999999999999,984
"[1196, 1210, 1221]","[1210, 1221]-->[1196]","[1210, 1221]",[1196],0.12,0.857142857142857,2.521008403361344,-0.22000000000000003,985
"[1196, 1210, 1221]","[1221]-->[1196, 1210]",[1221],"[1196, 1210]",0.12,0.631578947368421,2.526315789473684,-0.13,986
"[110, 296, 318]","[296, 318]-->[110]","[296, 318]",[110],0.12,0.5217391304347826,1.8633540372670805,-0.16000000000000003,987
"[110, 296, 589]","[296, 589]-->[110]","[296, 589]",[110],0.12,0.6666666666666666,2.3809523809523805,-0.16000000000000003,988
"[858, 1221, 2028]","[1221, 2028]-->[858]","[1221, 2028]",[858],0.11,0.9166666666666667,3.525641025641026,-0.15000000000000002,989
"[858, 1221, 2028]","[1221]-->[858, 2028]",[1221],"[858, 2028]",0.11,0.5789473684210527,4.135338345864661,-0.030000000000000013,990
"[50, 1210, 1221]","[1210, 1221]-->[50]","[1210, 1221]",[50],0.1,0.7142857142857143,2.4630541871921183,-0.18999999999999997,991
"[50, 1210, 1221]","[1221]-->[50, 1210]",[1221],"[50, 1210]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,992
"[296, 1196, 1221]","[1196, 1221]-->[296]","[1196, 1221]",[296],0.1,0.7142857142857143,2.100840336134454,-0.24000000000000002,993
"[296, 1196, 1221]","[1221]-->[296, 1196]",[1221],"[296, 1196]",0.1,0.5263157894736842,3.508771929824561,-0.04999999999999999,994
"[593, 858, 1196]","[858, 1196]-->[593]","[858, 1196]",[593],0.1,0.625,1.7361111111111112,-0.26,995
"[2028, 2571, 4993]","[2571, 4993]-->[2028]","[2571, 4993]",[2028],0.1,0.7142857142857143,2.4630541871921183,-0.18999999999999997,996
"[1196, 2571, 4993]","[2571, 4993]-->[1196]","[2571, 4993]",[1196],0.11,0.7857142857142857,2.310924369747899,-0.23000000000000004,997
"[1198, 1210, 1221]","[1210, 1221]-->[1198]","[1210, 1221]",[1198],0.11,0.7857142857142857,2.619047619047619,-0.19,998
"[1198, 1210, 1221]","[1221]-->[1198, 1210]",[1221],"[1198, 1210]",0.11,0.5789473684210527,2.8947368421052633,-0.09000000000000001,999
"[110, 2028, 2762]","[2028, 2762]-->[110]","[2028, 2762]",[110],0.1,1.0,3.571428571428571,-0.18000000000000002,1000
"[110, 2028, 2762]","[2762]-->[110, 2028]",[2762],"[110, 2028]",0.1,0.5555555555555556,3.4722222222222223,-0.06,1001
"[589, 1198, 1291]","[1198, 1291]-->[589]","[1198, 1291]",[589],0.12,0.7058823529411764,2.434077079107505,-0.16999999999999998,1002
"[589, 1198, 1291]","[1291]-->[589, 1198]",[1291],"[589, 1198]",0.12,0.631578947368421,4.2105263157894735,-0.03,1003
"[589, 593, 2571]","[593, 2571]-->[589]","[593, 2571]",[589],0.11,0.6470588235294117,2.231237322515213,-0.18,1004
"[260, 1221, 2028]","[1221, 2028]-->[260]","[1221, 2028]",[260],0.11,0.9166666666666667,2.4774774774774775,-0.26,1005
"[260, 1221, 2028]","[1221]-->[260, 2028]",[1221],"[260, 2028]",0.11,0.5789473684210527,3.859649122807018,-0.039999999999999994,1006
"[110, 296, 2571]","[296, 2571]-->[110]","[296, 2571]",[110],0.11,0.5789473684210527,2.0676691729323307,-0.17000000000000004,1007
"[50, 858, 1221]","[858, 1221]-->[50]","[858, 1221]",[50],0.11,0.6111111111111112,2.1072796934865905,-0.18,1008
"[50, 858, 1221]","[1221]-->[50, 858]",[1221],"[50, 858]",0.11,0.5789473684210527,4.824561403508772,-0.009999999999999995,1009
"[1196, 1198, 4993]","[1198, 4993]-->[1196]","[1198, 4993]",[1196],0.11,0.8461538461538461,2.4886877828054295,-0.23000000000000004,1010
"[1036, 1196, 1198]","[1196, 1198]-->[1036]","[1196, 1198]",[1036],0.12,0.5217391304347826,2.898550724637681,-0.06,1011
"[858, 1198, 1221]","[1198, 1221]-->[858]","[1198, 1221]",[858],0.1,0.9090909090909092,3.4965034965034967,-0.16,1012
"[858, 1198, 1221]","[1221]-->[858, 1198]",[1221],"[858, 1198]",0.1,0.5263157894736842,3.759398496240601,-0.04000000000000001,1013
"[260, 593, 858]","[593, 858]-->[260]","[593, 858]",[260],0.11,0.7857142857142857,2.1235521235521237,-0.26,1014
"[296, 356, 593]","[356, 593]-->[296]","[356, 593]",[296],0.14,0.6086956521739131,1.7902813299232736,-0.2,1015
"[858, 2028, 2571]","[2028, 2571]-->[858]","[2028, 2571]",[858],0.12,0.6,2.3076923076923075,-0.14,1016
"[1196, 1198, 1221]","[1198, 1221]-->[1196]","[1198, 1221]",[1196],0.1,0.9090909090909092,2.6737967914438503,-0.24000000000000002,1017
"[1196, 1198, 1221]","[1221]-->[1196, 1198]",[1221],"[1196, 1198]",0.1,0.5263157894736842,2.2883295194508007,-0.13,1018
"[593, 858, 1210]","[858, 1210]-->[593]","[858, 1210]",[593],0.11,0.6111111111111112,1.697530864197531,-0.25,1019
"[110, 296, 356]","[296, 356]-->[110]","[296, 356]",[110],0.11,0.6111111111111112,2.1825396825396823,-0.17000000000000004,1020
"[858, 1210, 2028]","[1210, 2028]-->[858]","[1210, 2028]",[858],0.11,0.7333333333333334,2.8205128205128207,-0.15000000000000002,1021
"[110, 1221, 2571]","[1221, 2571]-->[110]","[1221, 2571]",[110],0.1,0.625,2.2321428571428568,-0.18000000000000002,1022
"[110, 1221, 2571]","[1221]-->[110, 2571]",[1221],"[110, 2571]",0.1,0.5263157894736842,3.289473684210526,-0.06,1023
"[260, 2571, 2762]","[2571, 2762]-->[260]","[2571, 2762]",[260],0.11,0.7857142857142857,2.1235521235521237,-0.26,1024
"[260, 2571, 2762]","[2762]-->[260, 2571]",[2762],"[260, 2571]",0.11,0.6111111111111112,2.4444444444444446,-0.14,1025
"[260, 589, 1221]","[589, 1221]-->[260]","[589, 1221]",[260],0.13,0.9285714285714285,2.5096525096525095,-0.24,1026
"[260, 589, 1221]","[1221]-->[260, 589]",[1221],"[260, 589]",0.13,0.6842105263157895,3.801169590643275,-0.04999999999999999,1027
"[589, 1196, 2762]","[1196, 2762]-->[589]","[1196, 2762]",[589],0.1,0.6666666666666667,2.298850574712644,-0.18999999999999997,1028
"[589, 1196, 2762]","[2762]-->[589, 1196]",[2762],"[589, 1196]",0.1,0.5555555555555556,2.9239766081871346,-0.09,1029
"[858, 1221, 1291]","[1221, 1291]-->[858]","[1221, 1291]",[858],0.1,1.0,3.846153846153846,-0.16,1030
"[858, 1221, 1291]","[1221]-->[858, 1291]",[1221],"[858, 1291]",0.1,0.5263157894736842,4.784688995215311,-0.009999999999999995,1031
"[858, 1221, 1291]","[1291]-->[858, 1221]",[1291],"[858, 1221]",0.1,0.5263157894736842,2.9239766081871346,-0.07999999999999999,1032
"[260, 2571, 4993]","[2571, 4993]-->[260]","[2571, 4993]",[260],0.1,0.7142857142857143,1.9305019305019306,-0.27,1033
"[593, 858, 2571]","[858, 2571]-->[593]","[858, 2571]",[593],0.12,0.6666666666666666,1.8518518518518519,-0.24,1034
"[589, 858, 1221]","[858, 1221]-->[589]","[858, 1221]",[589],0.13,0.7222222222222223,2.490421455938698,-0.15999999999999998,1035
"[589, 858, 1221]","[858]-->[589, 1221]",[858],"[589, 1221]",0.13,0.5,3.571428571428571,-0.010000000000000009,1036
"[589, 858, 1221]","[1221]-->[589, 858]",[1221],"[589, 858]",0.13,0.6842105263157895,4.887218045112782,-0.010000000000000009,1037
"[589, 1210, 1291]","[1210, 1291]-->[589]","[1210, 1291]",[589],0.1,0.6666666666666667,2.298850574712644,-0.18999999999999997,1038
"[589, 1210, 1291]","[1291]-->[589, 1210]",[1291],"[589, 1210]",0.1,0.5263157894736842,3.095975232198142,-0.07,1039
"[593, 2571, 2762]","[2571, 2762]-->[593]","[2571, 2762]",[593],0.11,0.7857142857142857,2.182539682539683,-0.25,1040
"[593, 2571, 2762]","[2762]-->[593, 2571]",[2762],"[593, 2571]",0.11,0.6111111111111112,3.5947712418300655,-0.06000000000000001,1041
"[110, 858, 1221]","[858, 1221]-->[110]","[858, 1221]",[110],0.1,0.5555555555555556,1.984126984126984,-0.18000000000000002,1042
"[110, 858, 1221]","[1221]-->[110, 858]",[1221],"[110, 858]",0.1,0.5263157894736842,5.263157894736842,0.0,1043
"[296, 1089, 2571]","[1089, 2571]-->[296]","[1089, 2571]",[296],0.1,0.8333333333333334,2.4509803921568625,-0.24000000000000002,1044
"[296, 1089, 2571]","[1089]-->[296, 2571]",[1089],"[296, 2571]",0.1,0.6666666666666667,3.5087719298245617,-0.09,1045
"[50, 260, 858]","[260, 858]-->[50]","[260, 858]",[50],0.11,0.6111111111111112,2.1072796934865905,-0.18,1046
"[50, 296, 1196]","[296, 1196]-->[50]","[296, 1196]",[50],0.11,0.7333333333333334,2.5287356321839085,-0.18,1047
"[110, 589, 2571]","[589, 2571]-->[110]","[589, 2571]",[110],0.11,0.5789473684210527,2.0676691729323307,-0.17000000000000004,1048
"[50, 296, 2571]","[296, 2571]-->[50]","[296, 2571]",[50],0.12,0.631578947368421,2.1778584392014517,-0.16999999999999998,1049
"[296, 593, 1196]","[593, 1196]-->[296]","[593, 1196]",[296],0.11,0.6470588235294117,1.9031141868512107,-0.23000000000000004,1050
"[50, 260, 296]","[260, 296]-->[50]","[260, 296]",[50],0.12,0.75,2.586206896551724,-0.16999999999999998,1051
"[1196, 1198, 7153]","[1198, 7153]-->[1196]","[1198, 7153]",[1196],0.1,0.9090909090909092,2.6737967914438503,-0.24000000000000002,1052
"[589, 593, 1196]","[593, 1196]-->[589]","[593, 1196]",[589],0.11,0.6470588235294117,2.231237322515213,-0.18,1053
"[260, 1196, 58559]","[1196, 58559]-->[260]","[1196, 58559]",[260],0.1,1.0,2.7027027027027026,-0.27,1054
"[50, 296, 1198]","[296, 1198]-->[50]","[296, 1198]",[50],0.11,0.7857142857142857,2.70935960591133,-0.18,1055
"[318, 593, 2571]","[593, 2571]-->[318]","[593, 2571]",[318],0.11,0.6470588235294117,1.3767209011264079,-0.36,1056
"[2571, 58559, 79132]","[58559, 79132]-->[2571]","[58559, 79132]",[2571],0.1,0.7142857142857143,1.9305019305019306,-0.27,1057
"[2571, 58559, 79132]","[79132]-->[2571, 58559]",[79132],"[2571, 58559]",0.1,0.5555555555555556,5.050505050505051,-0.009999999999999995,1058
"[296, 356, 2028]","[356, 2028]-->[296]","[356, 2028]",[296],0.1,0.5263157894736842,1.547987616099071,-0.24000000000000002,1059
"[589, 593, 2762]","[593, 2762]-->[589]","[593, 2762]",[589],0.11,0.7857142857142857,2.70935960591133,-0.18,1060
"[589, 593, 2762]","[2762]-->[589, 593]",[2762],"[589, 593]",0.11,0.6111111111111112,4.074074074074074,-0.039999999999999994,1061
"[589, 1291, 2571]","[1291, 2571]-->[589]","[1291, 2571]",[589],0.11,0.6875,2.370689655172414,-0.18,1062
"[589, 1291, 2571]","[1291]-->[589, 2571]",[1291],"[589, 2571]",0.11,0.5789473684210527,3.0470914127423825,-0.08,1063
"[858, 1213, 1221]","[1213, 1221]-->[858]","[1213, 1221]",[858],0.1,1.0,3.846153846153846,-0.16,1064
"[858, 1213, 1221]","[1213]-->[858, 1221]",[1213],"[858, 1221]",0.1,0.7142857142857143,3.9682539682539684,-0.07999999999999999,1065
"[858, 1213, 1221]","[1221]-->[858, 1213]",[1221],"[858, 1213]",0.1,0.5263157894736842,4.784688995215311,-0.009999999999999995,1066
"[296, 593, 2762]","[593, 2762]-->[296]","[593, 2762]",[296],0.1,0.7142857142857143,2.100840336134454,-0.24000000000000002,1067
"[296, 593, 2762]","[2762]-->[296, 593]",[2762],"[296, 593]",0.1,0.5555555555555556,2.7777777777777777,-0.1,1068
"[47, 110, 296]","[110, 296]-->[47]","[110, 296]",[47],0.1,0.625,3.289473684210526,-0.09,1069
"[593, 1221, 2571]","[1221, 2571]-->[593]","[1221, 2571]",[593],0.11,0.6875,1.9097222222222223,-0.25,1070
"[593, 1221, 2571]","[1221]-->[593, 2571]",[1221],"[593, 2571]",0.11,0.5789473684210527,3.4055727554179565,-0.06000000000000001,1071
"[589, 1196, 1291]","[1196, 1291]-->[589]","[1196, 1291]",[589],0.11,0.6470588235294117,2.231237322515213,-0.18,1072
"[589, 1196, 1291]","[1291]-->[589, 1196]",[1291],"[589, 1196]",0.11,0.5789473684210527,3.0470914127423825,-0.08,1073
"[296, 1213, 1221]","[1213, 1221]-->[296]","[1213, 1221]",[296],0.1,1.0,2.941176470588235,-0.24000000000000002,1074
"[296, 1213, 1221]","[1213]-->[296, 1221]",[1213],"[296, 1221]",0.1,0.7142857142857143,5.1020408163265305,-0.04000000000000001,1075
